symbol,timestamp,mid,inventory,pnl,alpha,var_pf,es,regime,event
XYZ,136,75.47,40,8859.198652333333,0.07840000000000003,712.174150133496,-22.945999999999998,1,
ABC,136,0.0,-400,-5458.488808026668,0.07840000000000003,712.174150133496,0.0,1,
XYZ,137,87.44,0,8868.260242333332,0.07840000000000003,0.0,-22.945999999999998,1,
ABC,137,0.0,-400,-5458.488808026668,0.07840000000000003,0.0,0.0,1,
XYZ,138,84.66,0,8886.915248999998,0.07840000000000003,0.0,-22.945999999999998,1,
ABC,138,0.0,-400,-5458.488808026668,0.07840000000000003,0.0,0.0,1,
XYZ,139,84.66,-20,8900.840094,0.07840000000000003,357.19919828486024,-22.945999999999998,1,
ABC,139,0.0,-400,-5458.488808026668,0.07840000000000003,357.19919828486024,0.0,1,
XYZ,140,77.3,-20,8968.562140666665,0.07840000000000003,359.3011405890209,-22.945999999999998,1,
ABC,140,0.0,-400,-5458.488808026668,0.07840000000000003,359.3011405890209,0.0,1,
XYZ,141,84.66,-20,8938.151833999998,0.07840000000000003,360.16888167573694,-22.945999999999998,1,
ABC,141,0.0,-400,-5458.488808026668,0.07840000000000003,360.16888167573694,0.0,1,
XYZ,142,0.0,-60,10640.546143999998,0.07840000000000003,1613.4078820361347,-22.945999999999998,1,HEDGE_PF
ABC,142,0.0,-400,-5458.488808026668,0.07840000000000003,1613.4078820361347,0.0,1,HEDGE_PF
XYZ,143,0.0,-100,10649.879430666666,0.07840000000000003,2689.0114979985424,-36.19,1,HEDGE_PF
ABC,143,0.0,-400,-5458.488808026668,0.07840000000000003,2689.0114979985424,0.0,1,HEDGE_PF
XYZ,144,34.95,-120,9256.546074,0.07840000000000003,3377.7920580436885,-36.19,0,HEDGE_PF
ABC,144,0.0,-400,-5458.488808026668,0.07840000000000003,3377.7920580436885,0.0,0,HEDGE_PF
XYZ,145,34.96,-120,9256.146073999998,0.07840000000000003,3274.895610626552,-36.19,0,HEDGE_PF
ABC,145,0.0,-400,-5458.488808026668,0.07840000000000003,3274.895610626552,0.0,0,HEDGE_PF
XYZ,146,52.42,-120,8557.746074,0.07840000000000003,3312.9957992914965,-36.19,0,HEDGE_PF
ABC,146,0.0,-400,-5458.488808026668,0.07840000000000003,3312.9957992914965,0.0,0,HEDGE_PF
XYZ,147,0.0,-160,11362.542534,0.07840000000000003,4826.946618906111,-36.19,0,HEDGE_PF
ABC,147,0.0,-400,-5458.488808026668,0.07840000000000003,4826.946618906111,0.0,0,HEDGE_PF
XYZ,148,34.94,-160,9499.075867333333,0.07840000000000003,4972.624359211608,-42.75,0,HEDGE_PF
ABC,148,0.0,-400,-5458.488808026668,0.07840000000000003,4972.624359211608,0.0,0,HEDGE_PF
XYZ,149,52.39,-180,8456.808012333333,0.07840000000000003,5608.0673211542235,-42.75,1,HEDGE_PF
ABC,149,0.0,-400,-5458.488808026668,0.07840000000000003,5608.0673211542235,0.0,1,HEDGE_PF
XYZ,150,0.0,-220,12308.204472333333,0.04952000000000002,7300.7682605099435,-42.75,1,HEDGE_PF
ABC,150,0.0,-400,-5458.488808026668,0.04952000000000002,7300.7682605099435,0.0,1,HEDGE_PF
XYZ,151,0.0,-260,12317.537758999999,0.04952000000000002,8607.809689430364,-49.080000000000005,1,HEDGE_PF
ABC,151,0.0,-400,-5458.488808026668,0.04952000000000002,8607.809689430364,0.0,1,HEDGE_PF
XYZ,152,0.0,-300,12326.871045666667,0.04952000000000002,9932.069617760479,-49.080000000000005,1,HEDGE_PF
ABC,152,0.0,-400,-5458.488808026668,0.04952000000000002,9932.069617760479,0.0,1,HEDGE_PF
XYZ,153,0.0,-340,12336.204332333335,0.04952000000000002,11247.450769000303,-49.080000000000005,1,HEDGE_PF
ABC,153,0.0,-400,-5458.488808026668,0.04952000000000002,11247.450769000303,0.0,1,HEDGE_PF
XYZ,154,0.0,-380,12345.537619000002,0.04952000000000002,12571.808831560576,-49.080000000000005,1,HEDGE_PF
ABC,154,0.0,-400,-5458.488808026668,0.04952000000000002,12571.808831560576,0.0,1,HEDGE_PF
XYZ,155,0.0,-400,12350.204262333335,0.04952000000000002,13226.538037651917,-49.080000000000005,1,HEDGE_PF
ABC,155,0.0,-400,-5458.488808026668,0.04952000000000002,13226.538037651917,0.0,1,HEDGE_PF
XYZ,156,0.0,-400,12350.204262333335,0.04952000000000002,13227.49604886699,-49.080000000000005,1,HEDGE_PF
ABC,156,0.0,-400,-5458.488808026668,0.04952000000000002,13227.49604886699,0.0,1,HEDGE_PF
XYZ,157,0.0,-400,12350.204262333335,0.04952000000000002,13227.077364483222,-49.080000000000005,1,HEDGE_PF
ABC,157,0.0,-400,-5458.488808026668,0.04952000000000002,13227.077364483222,0.0,1,HEDGE_PF
XYZ,158,0.0,-400,12350.204262333335,0.04952000000000002,13226.40827318573,-49.080000000000005,1,HEDGE_PF
ABC,158,0.0,-400,-5458.488808026668,0.04952000000000002,13226.40827318573,0.0,1,HEDGE_PF
XYZ,159,0.0,-400,12350.204262333335,0.04952000000000002,13216.0732859342,-49.080000000000005,1,HEDGE_PF
ABC,159,0.0,-400,-5458.488808026668,0.04952000000000002,13216.0732859342,0.0,1,HEDGE_PF
XYZ,160,0.0,-400,12350.204262333335,0.04952000000000002,12974.773106710272,-49.080000000000005,1,HEDGE_PF
ABC,160,0.0,-400,-5458.488808026668,0.04952000000000002,12974.773106710272,0.0,1,HEDGE_PF
XYZ,161,0.0,-400,12350.204262333335,0.04952000000000002,12975.132496259675,-49.080000000000005,1,HEDGE_PF
ABC,161,0.0,-400,-5458.488808026668,0.04952000000000002,12975.132496259675,0.0,1,HEDGE_PF
XYZ,162,0.0,-400,12350.204262333335,0.04952000000000002,12975.132496259675,-49.080000000000005,1,HEDGE_PF
ABC,162,0.0,-400,-5458.488808026668,0.04952000000000002,12975.132496259675,0.0,1,HEDGE_PF
XYZ,163,0.0,-400,12350.204262333335,0.04952000000000002,12839.409938248085,-49.080000000000005,1,HEDGE_PF
ABC,163,0.0,-400,-5458.488808026668,0.04952000000000002,12839.409938248085,0.0,1,HEDGE_PF
XYZ,164,0.0,-400,12350.204262333335,0.04952000000000002,12597.606640353459,-49.080000000000005,1,HEDGE_PF
ABC,164,0.0,-400,-5458.488808026668,0.04952000000000002,12597.606640353459,0.0,1,HEDGE_PF
XYZ,165,0.0,-400,12350.204262333335,0.04952000000000002,12538.8447475808,-49.080000000000005,1,HEDGE_PF
ABC,165,0.0,-400,-5458.488808026668,0.04952000000000002,12538.8447475808,0.0,1,HEDGE_PF
XYZ,166,0.0,-400,12350.204262333335,0.04952000000000002,12370.277709339742,-49.080000000000005,1,HEDGE_PF
ABC,166,0.0,-400,-5458.488808026668,0.04952000000000002,12370.277709339742,0.0,1,HEDGE_PF
XYZ,167,0.0,-400,12350.204262333335,0.04952000000000002,12370.277709339742,-49.080000000000005,1,HEDGE_PF
ABC,167,0.0,-400,-5458.488808026668,0.04952000000000002,12370.277709339742,0.0,1,HEDGE_PF
XYZ,168,0.0,-400,12350.204262333335,0.04952000000000002,12321.460991098713,-49.080000000000005,1,HEDGE_PF
ABC,168,0.0,-400,-5458.488808026668,0.04952000000000002,12321.460991098713,0.0,1,HEDGE_PF
XYZ,169,0.0,-400,12350.204262333335,0.04952000000000002,12321.440474826546,-49.080000000000005,1,HEDGE_PF
ABC,169,0.0,-400,-5458.488808026668,0.04952000000000002,12321.440474826546,0.0,1,HEDGE_PF
XYZ,170,0.0,-400,12350.204262333335,0.04952000000000002,12321.43025058771,-49.080000000000005,0,HEDGE_PF
ABC,170,0.0,-400,-5458.488808026668,0.04952000000000002,12321.43025058771,0.0,0,HEDGE_PF
XYZ,171,0.0,-400,12350.204262333335,0.04952000000000002,12321.43025058771,-49.080000000000005,0,HEDGE_PF
ABC,171,0.0,-400,-5458.488808026668,0.04952000000000002,12321.43025058771,0.0,0,HEDGE_PF
XYZ,172,0.0,-400,12350.204262333335,0.04952000000000002,12316.749824925237,-49.080000000000005,0,HEDGE_PF
ABC,172,0.0,-400,-5458.488808026668,0.04952000000000002,12316.749824925237,0.0,0,HEDGE_PF
XYZ,173,0.0,-400,12350.204262333335,0.04952000000000002,12222.434482067165,-49.080000000000005,0,HEDGE_PF
ABC,173,0.0,-400,-5458.488808026668,0.04952000000000002,12222.434482067165,0.0,0,HEDGE_PF
XYZ,174,0.0,-400,12350.204262333335,0.04952000000000002,12222.434482067165,-49.080000000000005,0,HEDGE_PF
ABC,174,0.0,-400,-5458.488808026668,0.04952000000000002,12222.434482067165,0.0,0,HEDGE_PF
XYZ,175,0.0,-400,12350.204262333335,0.04952000000000002,12222.441440472505,-49.080000000000005,0,HEDGE_PF
ABC,175,0.0,-400,-5458.488808026668,0.04952000000000002,12222.441440472505,0.0,0,HEDGE_PF
XYZ,176,0.0,-400,12350.204262333335,0.04952000000000002,12183.223184037353,-49.080000000000005,0,HEDGE_PF
ABC,176,0.0,-400,-5458.488808026668,0.04952000000000002,12183.223184037353,0.0,0,HEDGE_PF
XYZ,177,0.0,-400,12350.204262333335,0.04952000000000002,12067.305514589107,-49.080000000000005,0,HEDGE_PF
ABC,177,0.0,-400,-5458.488808026668,0.04952000000000002,12067.305514589107,0.0,0,HEDGE_PF
XYZ,178,0.0,-400,12350.204262333335,0.04952000000000002,12047.038742193798,-49.080000000000005,0,HEDGE_PF
ABC,178,0.0,-400,-5458.488808026668,0.04952000000000002,12047.038742193798,0.0,0,HEDGE_PF
XYZ,179,0.0,-400,12350.204262333335,0.04952000000000002,11977.657568564726,-49.080000000000005,0,HEDGE_PF
ABC,179,0.0,-400,-5458.488808026668,0.04952000000000002,11977.657568564726,0.0,0,HEDGE_PF
XYZ,180,0.0,-400,12350.204262333335,0.04952000000000002,11977.657568564726,-49.080000000000005,0,HEDGE_PF
ABC,180,0.0,-400,-5458.488808026668,0.04952000000000002,11977.657568564726,0.0,0,HEDGE_PF
XYZ,181,0.0,-400,12350.204262333335,0.04952000000000002,11967.813417895824,-49.080000000000005,0,HEDGE_PF
ABC,181,0.0,-400,-5458.488808026668,0.04952000000000002,11967.813417895824,0.0,0,HEDGE_PF
XYZ,182,0.0,-400,12350.204262333335,0.04952000000000002,11947.598229428235,-49.080000000000005,0,HEDGE_PF
ABC,182,0.0,-400,-5458.488808026668,0.04952000000000002,11947.598229428235,0.0,0,HEDGE_PF
XYZ,183,0.0,-400,12350.204262333335,0.04952000000000002,11947.598229428235,-49.080000000000005,0,HEDGE_PF
ABC,183,0.0,-400,-5458.488808026668,0.04952000000000002,11947.598229428235,0.0,0,HEDGE_PF
XYZ,184,0.0,-400,12350.204262333335,0.04952000000000002,11946.452242133115,-49.080000000000005,0,HEDGE_PF
ABC,184,0.0,-400,-5458.488808026668,0.04952000000000002,11946.452242133115,0.0,0,HEDGE_PF
XYZ,185,0.0,-400,12350.204262333335,0.04952000000000002,11890.389484971052,-49.080000000000005,0,HEDGE_PF
ABC,185,0.0,-400,-5458.488808026668,0.04952000000000002,11890.389484971052,0.0,0,HEDGE_PF
XYZ,186,0.0,-400,12350.204262333335,0.04952000000000002,11872.88097249031,-49.080000000000005,0,HEDGE_PF
ABC,186,0.0,-400,-5458.488808026668,0.04952000000000002,11872.88097249031,0.0,0,HEDGE_PF
XYZ,187,0.0,-400,12350.204262333335,0.04952000000000002,11804.442247399053,-49.080000000000005,0,HEDGE_PF
ABC,187,0.0,-400,-5458.488808026668,0.04952000000000002,11804.442247399053,0.0,0,HEDGE_PF
XYZ,188,0.0,-400,12350.204262333335,0.04952000000000002,11805.135204519933,-49.080000000000005,0,HEDGE_PF
ABC,188,0.0,-400,-5458.488808026668,0.04952000000000002,11805.135204519933,0.0,0,HEDGE_PF
XYZ,189,0.0,-400,12350.204262333335,0.04952000000000002,11805.135204519933,-49.080000000000005,0,HEDGE_PF
ABC,189,0.0,-400,-5458.488808026668,0.04952000000000002,11805.135204519933,0.0,0,HEDGE_PF
XYZ,190,0.0,-400,12350.204262333335,0.04952000000000002,11793.710094549793,-49.080000000000005,1,HEDGE_PF
ABC,190,0.0,-400,-5458.488808026668,0.04952000000000002,11793.710094549793,0.0,1,HEDGE_PF
XYZ,191,0.0,-400,12350.204262333335,0.04952000000000002,11764.272345497477,-49.080000000000005,0,HEDGE_PF
ABC,191,0.0,-400,-5458.488808026668,0.04952000000000002,11764.272345497477,0.0,0,HEDGE_PF
XYZ,192,0.0,-400,12350.204262333335,0.04952000000000002,8715.299783245366,-49.080000000000005,0,HEDGE_PF
ABC,192,0.0,-400,-5458.488808026668,0.04952000000000002,8715.299783245366,0.0,0,HEDGE_PF
XYZ,193,0.0,-400,12350.204262333335,0.04952000000000002,8715.299783245366,-49.080000000000005,0,HEDGE_PF
ABC,193,0.0,-400,-5458.488808026668,0.04952000000000002,8715.299783245366,0.0,0,HEDGE_PF
XYZ,194,0.0,-400,12350.204262333335,0.04952000000000002,8054.834834699325,-49.080000000000005,0,HEDGE_PF
ABC,194,0.0,-400,-5458.488808026668,0.04952000000000002,8054.834834699325,0.0,0,HEDGE_PF
XYZ,195,0.0,-400,12350.204262333335,0.04952000000000002,8054.827063828223,-49.080000000000005,0,HEDGE_PF
ABC,195,0.0,-400,-5458.488808026668,0.04952000000000002,8054.827063828223,0.0,0,HEDGE_PF
XYZ,196,0.0,-400,12350.204262333335,0.04952000000000002,7867.586372103854,-49.080000000000005,0,HEDGE_PF
ABC,196,0.0,-400,-5458.488808026668,0.04952000000000002,7867.586372103854,0.0,0,HEDGE_PF
XYZ,197,0.0,-400,12350.204262333335,0.04952000000000002,6161.135476981031,-49.080000000000005,0,HEDGE_PF
ABC,197,0.0,-400,-5458.488808026668,0.04952000000000002,6161.135476981031,0.0,0,HEDGE_PF
XYZ,198,0.0,-400,12350.204262333335,0.04952000000000002,5185.541592553082,-49.080000000000005,0,HEDGE_PF
ABC,198,0.0,-400,-5458.488808026668,0.04952000000000002,5185.541592553082,0.0,0,HEDGE_PF
XYZ,199,0.0,-400,12350.204262333335,0.04952000000000002,4889.982803159945,-49.080000000000005,0,HEDGE_PF
ABC,199,0.0,-400,-5458.488808026668,0.04952000000000002,4889.982803159945,0.0,0,HEDGE_PF
XYZ,200,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-49.080000000000005,0,
ABC,200,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,201,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-49.080000000000005,0,
ABC,201,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,202,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-49.080000000000005,0,
ABC,202,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,203,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-49.080000000000005,0,
ABC,203,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,204,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-49.080000000000005,0,
ABC,204,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,205,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-49.080000000000005,0,
ABC,205,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,206,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-49.080000000000005,0,
ABC,206,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,207,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-49.080000000000005,0,
ABC,207,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,208,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-49.080000000000005,0,
ABC,208,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,209,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-49.080000000000005,0,
ABC,209,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,210,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-49.080000000000005,0,
ABC,210,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,211,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-46.89200000000001,0,
ABC,211,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,212,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-46.89200000000001,0,
ABC,212,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,213,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-46.89200000000001,0,
ABC,213,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,214,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-46.89200000000001,0,
ABC,214,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,215,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-44.126,0,
ABC,215,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,216,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-43.608000000000004,0,
ABC,216,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,217,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-43.608000000000004,0,
ABC,217,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,218,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-43.608000000000004,0,
ABC,218,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,219,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-43.608000000000004,0,
ABC,219,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,220,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-43.608000000000004,0,
ABC,220,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,221,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-43.608000000000004,0,
ABC,221,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,222,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-43.608000000000004,0,
ABC,222,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,223,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-43.608000000000004,0,
ABC,223,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,224,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-41.839999999999996,0,
ABC,224,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,225,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-41.839999999999996,0,
ABC,225,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,226,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-41.839999999999996,0,
ABC,226,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,227,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-41.06,0,
ABC,227,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,228,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-41.06,0,
ABC,228,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,229,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-40.638,0,
ABC,229,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,230,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-40.638,0,
ABC,230,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,231,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-40.638,0,
ABC,231,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,232,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-39.922000000000004,0,
ABC,232,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,233,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-39.922000000000004,0,
ABC,233,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,234,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-39.922000000000004,0,
ABC,234,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,235,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-39.922000000000004,0,
ABC,235,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,236,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-39.922000000000004,1,
ABC,236,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,1,
XYZ,237,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-39.922000000000004,1,
ABC,237,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,1,
XYZ,238,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-39.922000000000004,0,
ABC,238,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,239,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-2.093936170212766,0,
ABC,239,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,240,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-2.093936170212766,0,
ABC,240,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,241,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-2.0156382978723406,0,
ABC,241,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,242,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-1.9944210526315789,0,
ABC,242,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,243,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-1.103263157894737,0,
ABC,243,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,244,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-1.103263157894737,0,
ABC,244,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,245,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-1.0917708333333334,0,
ABC,245,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,246,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-1.0805154639175258,0,
ABC,246,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,247,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-1.0694897959183673,0,
ABC,247,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,248,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-0.5345918367346939,0,
ABC,248,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,249,0.0,-400,12350.204262333335,0.04952000000000002,0.0,-0.5291919191919192,0,
ABC,249,0.0,-400,-5458.488808026668,0.04952000000000002,0.0,0.0,0,
XYZ,250,0.0,-400,12350.204262333335,0.06921600000000003,0.0,-0.5239,0,
ABC,250,0.0,-400,-5458.488808026668,0.06921600000000003,0.0,0.0,0,
XYZ,251,0.0,-400,12350.204262333335,0.06921600000000003,0.0,0.0,0,
ABC,251,0.0,-400,-5458.488808026668,0.06921600000000003,0.0,0.0,0,
XYZ,252,0.0,-400,12350.204262333335,0.06921600000000003,0.0,0.0,0,
ABC,252,0.0,-400,-5458.488808026668,0.06921600000000003,0.0,0.0,0,
XYZ,253,0.0,-400,12350.204262333335,0.06921600000000003,0.0,0.0,0,
ABC,253,0.0,-400,-5458.488808026668,0.06921600000000003,0.0,0.0,0,
XYZ,254,0.0,-400,12350.204262333335,0.06921600000000003,0.0,0.0,0,
ABC,254,0.0,-400,-5458.488808026668,0.06921600000000003,0.0,0.0,0,
XYZ,255,0.0,-400,12350.204262333335,0.06921600000000003,0.0,0.0,0,
ABC,255,0.0,-400,-5458.488808026668,0.06921600000000003,0.0,0.0,0,
XYZ,256,0.0,-400,12350.204262333335,0.06921600000000003,0.0,0.0,0,
ABC,256,0.0,-400,-5458.488808026668,0.06921600000000003,0.0,0.0,0,
XYZ,257,0.0,-400,12350.204262333335,0.06921600000000003,0.0,0.0,0,
ABC,257,0.0,-400,-5458.488808026668,0.06921600000000003,0.0,0.0,0,
XYZ,258,0.0,-400,12350.204262333335,0.06921600000000003,0.0,0.0,0,
ABC,258,0.0,-400,-5458.488808026668,0.06921600000000003,0.0,0.0,0,
XYZ,259,0.0,-400,12350.204262333335,0.06921600000000003,0.0,0.0,0,
ABC,259,0.0,-400,-5458.488808026668,0.06921600000000003,0.0,0.0,0,
XYZ,260,0.0,-400,12350.204262333335,0.06921600000000003,0.0,0.0,0,
ABC,260,0.0,-400,-5458.488808026668,0.06921600000000003,0.0,0.0,0,
XYZ,261,0.0,-400,12350.204262333335,0.06921600000000003,0.0,0.0,0,
ABC,261,0.0,-400,-5458.488808026668,0.06921600000000003,0.0,0.0,0,
XYZ,262,0.0,-400,12350.204262333335,0.06921600000000003,0.0,0.0,0,
ABC,262,0.0,-400,-5458.488808026668,0.06921600000000003,0.0,0.0,0,
XYZ,263,0.0,-400,12350.204262333335,0.06921600000000003,0.0,0.0,0,
ABC,263,0.0,-400,-5458.488808026668,0.06921600000000003,0.0,0.0,0,
XYZ,264,0.0,-400,12350.204262333335,0.06921600000000003,0.0,0.0,1,
ABC,264,0.0,-400,-5458.488808026668,0.06921600000000003,0.0,0.0,1,
XYZ,265,0.0,-400,12350.204262333335,0.06921600000000003,0.0,0.0,1,
ABC,265,0.0,-400,-5458.488808026668,0.06921600000000003,0.0,0.0,1,
XYZ,266,0.0,-400,12350.204262333335,0.06921600000000003,0.0,0.0,1,
ABC,266,0.0,-400,-5458.488808026668,0.06921600000000003,0.0,0.0,1,
XYZ,267,0.0,-400,12350.204262333335,0.06921600000000003,0.0,0.0,1,
ABC,267,0.0,-400,-5458.488808026668,0.06921600000000003,0.0,0.0,1,
XYZ,268,0.0,-400,12350.204262333335,0.06921600000000003,0.0,0.0,1,
ABC,268,0.0,-400,-5458.488808026668,0.06921600000000003,0.0,0.0,1,
XYZ,269,0.0,-400,12350.204262333335,0.06921600000000003,0.0,0.0,1,
ABC,269,0.0,-400,-5458.488808026668,0.06921600000000003,0.0,0.0,1,
XYZ,270,0.0,-400,12350.204262333335,0.06921600000000003,0.0,0.0,1,
ABC,270,0.0,-400,-5458.488808026668,0.06921600000000003,0.0,0.0,1,
XYZ,271,0.0,-400,12350.204262333335,0.06921600000000003,0.0,0.0,1,
ABC,271,0.0,-400,-5458.488808026668,0.06921600000000003,0.0,0.0,1,
XYZ,272,0.0,-400,12350.204262333335,0.06921600000000003,0.0,0.0,1,
ABC,272,0.0,-400,-5458.488808026668,0.06921600000000003,0.0,0.0,1,
XYZ,273,0.0,-400,12350.204262333335,0.06921600000000003,0.0,0.0,1,
ABC,273,0.0,-400,-5458.488808026668,0.06921600000000003,0.0,0.0,1,
XYZ,274,0.0,-400,12350.204262333335,0.06921600000000003,0.0,0.0,1,
ABC,274,0.0,-400,-5458.488808026668,0.06921600000000003,0.0,0.0,1,
XYZ,275,0.0,-400,12350.204262333335,0.06921600000000003,0.0,0.0,1,
ABC,275,0.0,-400,-5458.488808026668,0.06921600000000003,0.0,0.0,1,
XYZ,276,0.0,-400,12350.204262333335,0.06921600000000003,0.0,0.0,1,
ABC,276,0.0,-400,-5458.488808026668,0.06921600000000003,0.0,0.0,1,
XYZ,277,0.0,-400,12350.204262333335,0.06921600000000003,0.0,0.0,1,
ABC,277,0.0,-400,-5458.488808026668,0.06921600000000003,0.0,0.0,1,
XYZ,278,0.0,-400,12350.204262333335,0.06921600000000003,0.0,0.0,1,
ABC,278,0.0,-400,-5458.488808026668,0.06921600000000003,0.0,0.0,1,
